id,Collection.Date,mt_haplotype,mt_GenBank,RADSeq.year,Lat,Long,Month,Year,Source,Sex,depth_gebco,lon_corrected,lat_corrected,corrected_depth,distance_to_shore,region,dapc_population,admixture_population,offshore_putative_hybrids,low_confidence_population,fourpop,sixpop,newhybrids_category,NCBI.Bioproject,species
37Tt004,6/4/13,Ttr15,PZ122980,2019,27.8107,-96.9524,June,2013,biopsy,M,-17,-96.9524,27.8107,-17,13970.2,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
37Tt018,5/28/14,Ttr2,PZ122981,2019,27.6068,-97.1508,May,2014,biopsy,F,-12,-97.1508,27.6068,-12,7873.46,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
37Tt023,5/31/14,OTtr32,PZ122982,2019,27.6009,-97.0891,May,2014,biopsy,M,-17,-97.0891,27.6009,-17,13963.21,Gulf,Intermediate,Coastal_Gulf,FALSE,TRUE,Intermediate,Intermediate_Gulf,NA,PRJNA1289198,Tursiops erebennus
39Tt001,6/3/13,GTtr46,PZ122983,2019,28.2367,-96.4058,June,2013,biopsy,F,-19,-96.4058,28.2367,-19,12248.74,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
39Tt016,6/27/13,GTtr46,PZ122984,2019,28.5206,-96.0156,June,2013,biopsy,F,-12,-96.0156,28.5206,-12,11673.12,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
39Tt030,5/31/14,OTtr32,PZ122985,2019,28.4058,-96.1017,May,2014,biopsy,F,-16,-96.1017,28.4058,-16,24539.26,Gulf,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Gulf,F2,PRJNA1289198,Tursiops erebennus
39Tt032,6/1/14,Ttr2,PZ122986,2019,28.3779,-96.1662,June,2014,biopsy,M,-16,-96.1662,28.3779,-16,25493.38,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
40Tt002,7/9/13,GTtr19,PZ122987,2019,28.9881,-90.0412,July,2013,biopsy,F,-23,-90.0412,28.9881,-23,22254.48,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
40Tt008,7/10/13,Ttr16,PZ122988,2019,29.0846,-90.0052,July,2013,biopsy,F,-17,-90.0052,29.0846,-17,16166.18,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
40Tt010,7/10/13,GTtr62,PZ122989,2019,29.0255,-89.8868,July,2013,biopsy,M,-31,-89.8868,29.0255,-31,29026.69,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
40Tt013,7/12/13,GTtr45,PZ122990,2019,29.2237,-89.7827,July,2013,biopsy,F,-12,-89.7827,29.2237,-12,25944.14,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
40Tt018,7/13/13,GTtr76,MZ615658,2019,29.1785,-89.6897,July,2013,biopsy,M,-14,-89.6897,29.1785,-14,23697.36,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
42Tt018,7/27/15,OTtr3,PZ122991,2019,30.0832,-85.7381,July,2015,biopsy,F,-19,-85.7381,30.0832,-19,8709.82,Gulf,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Gulf,NA,PRJNA1289198,Tursiops erebennus
43Tt025,11/24/14,Ttr15,PZ122992,2019,25.3688,-80.2794,November,2014,biopsy,M,-2,-80.2794,25.3688,-2,5090.03,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
43Tt028,12/11/14,Ttr32,PZ122993,2019,25.384,-80.2662,December,2014,biopsy,F,-2,-80.2662,25.384,-2,6006.07,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
43Tt030,12/11/14,Ttr39,PZ122994,2019,25.3332,-80.2855,December,2014,biopsy,M,-4,-80.2855,25.3332,-4,6357.38,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
43Tt031,12/12/14,Ttr39,PZ122995,2019,25.7663,-80.1828,December,2014,biopsy,M,-1,-80.1828,25.7663,-1,682.96,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
43Tt033,12/16/14,Ttr15,PZ122996,2019,25.6432,-80.2079,December,2014,biopsy,F,-4,-80.2079,25.6432,-4,6201.84,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
44Tt009,9/19/16,Ttr1,PZ122997,2019,27.6152,-80.3669,September,2016,biopsy,M,-1,-80.3669,27.6152,-1,684.44,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
44Tt018,6/23/16,Ttr1,PZ122998,2019,28.1797,-80.6109,June,2016,biopsy,F,4,-80.61458333,28.17708333,-7.28E-12,993.64,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
44Tt023,6/22/16,Ttr1,PZ122999,2019,27.9206,-80.517,June,2016,biopsy,F,3,-80.51041667,27.91875,-1,823.6,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
44Tt033,9/30/15,Ttr80,PZ123000,2019,28.4636,-80.7444,September,2015,biopsy,M,-2,-80.7444,28.4636,-2,614.39,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
44Tt041,9/30/15,Ttr1,PZ123001,2019,28.2991,-80.642,September,2015,biopsy,M,-1,-80.642,28.2991,-1,3771.53,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
4Tt065,4/13/99,Ttr6,PZ123002,2019 (sent 4Tt804 DNA),32.814,-79.919,April,1999,biopsy,M,-9,-79.919,32.814,-9,2094.27,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
4Tt184,4/3/02,Ttr9,PZ123003,2019,32.755,-79.944,April,2002,biopsy,M,0,-79.94375,32.76041667,-5,1670.82,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
4Tt266,12/11/02,Ttr6,PZ123004,2019,32.7581,-79.9357,December,2002,biopsy,F,1,-79.93541667,32.76041667,-4,973.82,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
4Tt275,2/14/03,Ttr6,PZ123005,2019 (sent 4Tt559 DNA),32.8548,-79.8956,February,2003,biopsy,M,-9,-79.8956,32.8548,-9,876.28,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
4Tt299,8/5/03,Ttr6,PV300061,2019,33.3292,-79.1492,August,2003,biopsy,F,-4,-79.1492,33.3292,-4,2957.67,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
4Tt304,8/7/03,13Tt110hpl,PV300062,2019,33.4388,-79.09,August,2003,biopsy,M,-8,-79.09,33.4388,-8,3237.3,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
4Tt311,8/7/03,Ttr6,PV300063,2019,33.3962,-79.1037,August,2003,biopsy,M,-9,-79.1037,33.3962,-9,4142.51,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
4Tt312,8/7/03,Ttr1,PV300064,2019,33.3925,-79.0999,August,2003,biopsy,F,-9,-79.0999,33.3925,-9,4628.93,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
4Tt555,8/21/03,Ttr9,PZ123006,2019,32.8975,-79.845,August,2003,live capture,F,0,-79.84791667,32.87291667,-7,1439.08,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
4Tt736b,3/5/07,Ttr9,PZ123007,2018,32.684,-79.9011,March,2007,stranding,F,stranding,-79.9011,32.684,stranding,stranding,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
4Tt830,7/15/14,Ttr6,PZ123008,2018,32.7252,-79.8643,July,2014,biopsy,M,-4,-79.8643,32.7252,-4,3581.56,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
4Tt858,8/7/14,Ttr6,PZ123009,2018,32.7746,-79.765,August,2014,biopsy,M,-4,-79.765,32.7746,-4,5126.24,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
4Tt881,3/4/10,NA-Never Sequenced,,2018,32.6643,-80.0109,March,2010,stranding,M,stranding,-80.0109,32.6643,stranding,stranding,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
6Tt064,6/3/02,Ttr2,PZ123010,2019,25.1532,-80.5805,June,2002,biopsy,F,0,-80.58125,25.15625,-1,6903.93,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
6Tt077,6/6/02,Ttr2,PZ123011,2019,25.0582,-80.712,June,2002,biopsy,M,-30,-80.712,25.0582,-30,10526.98,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
6Tt086,6/5/02,Ttr41,PZ123012,2019,25.1192,-80.4233,June,2002,biopsy,M,-2,-80.4233,25.1192,-2,85.66,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
6Tt090,6/6/02,GTtr19,PZ123013,2019,25.1184,-80.8119,June,2002,biopsy,F,-2,-80.8119,25.1184,-2,4901.01,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt051,7/12/98,Ttr3,PV300114,2019,35.2117,-75.66,July,1998,biopsy,F,-4,-75.66,35.2117,-4,8242.27,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
7Tt111,7/28/98,OTtr1,PZ123014,2019,40.5183,-67.72,July,1998,biopsy,F,-182,-67.72,40.5183,-182,207758.29,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt172,8/13/99,OTtr23,PZ123015,2019,31.5742,-80.4907,August,1999,biopsy,F,-22,-80.4907,31.5742,-22,58653.5,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt177,8/13/99,OTtr4,PZ123016,2019,31.7042,-80.0443,August,1999,biopsy,F,-36,-80.0443,31.7042,-36,81848.32,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt181,8/14/99,OTtr3,PZ123017,2019,32.396,-78.4403,August,1999,biopsy,M,-274,-78.4403,32.396,-274,114349.39,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt182,8/16/99,OTtr16,PZ123018,2019,32.836,-78.483,August,1999,biopsy,M,-76,-78.483,32.836,-76,78801.76,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt199,8/23/99,OTtr3,PZ123019,2019,33.8895,-77.0588,August,1999,biopsy,F,-33,-77.0588,33.8895,-33,76923.15,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt200,8/25/99,OTtr24,PZ123020,2018,34.7913,-75.8262,August,1999,biopsy,F,-32,-75.8262,34.7913,-32,45837.98,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt249,9/24/99,OTtr4,PZ123021,2019,30.7292,-80.5722,September,1999,biopsy,M,-34,-80.5722,30.7292,-34,82320.9,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt252,9/25/99,OTtr3,PZ123022,2019 (done 2x),29.8582,-80.454,September,1999,biopsy,M,-38,-80.454,29.8582,-38,76547.55,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt271,3/17/02,GTtr20,PZ123023,2019,31.2612,-80.0207,March,2002,biopsy,F,-47,-80.0207,31.2612,-47,114205.61,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt274,3/24/02,OTtr24,PZ123024,2018,34.2732,-76.3287,March,2002,biopsy,F,-30,-76.3287,34.2732,-30,54616.1,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt281,4/1/02,OTtr24,PZ123025,2019,29.2717,-80.6543,April,2002,biopsy,F,-25,-80.6543,29.2717,-25,34157.46,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt297,6/22/05,OTtr3,PZ123026,2019,30.954,-80.197,June,2005,biopsy,M,-39,-80.197,30.954,-39,108820.94,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt307,6/26/05,Ttr16,PZ123027,2019,31.5101,-80.7074,June,2005,biopsy,M,-18,-80.7074,31.5101,-18,43380.99,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt312,6/26/05,OTtr32,PZ123028,2019,31.2059,-80.9122,June,2005,biopsy,M,-16,-80.9122,31.2059,-16,35560.77,Atlantic,Intermediate,Offshore,TRUE,TRUE,Intermediate,Intermediate_Atlantic,F2,PRJNA1289198,Tursiops erebennus
7Tt327,6/30/05,OTtr24,PZ123029,2019,32.8091,-79.3253,June,2005,biopsy,F,-18,-79.3253,32.8091,-18,29210.96,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt334,6/30/05,OTtr3,PZ123030,2019 (sent 7Tt340 DNA),32.0916,-80.1873,June,2005,biopsy,F,-16,-80.1873,32.0916,-16,39686.21,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt338,6/30/05,OTtr4,PZ123031,2019,32.369,-79.768,June,2005,biopsy,M,-21,-79.768,32.369,-21,38258.19,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt345,7/1/05,OTtr24,PZ123032,2019,32.6258,-78.6443,July,2005,biopsy,F,-37,-78.6443,32.6258,-37,82494.65,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt350,7/13/05,OTtr35,PZ123033,2019,37.1256,-73.5908,July,2005,biopsy,M,-2604,-73.5908,37.1256,-2604,179242.1,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt352,8/3/05,OTtr4,PZ123034,2019,31.7445,-79.6888,August,2005,biopsy,M,-54,-79.6888,31.7445,-54,100505.77,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt367,7/18/06,OTtr16,PZ123035,2019,36.8433,-74.625,July,2006,biopsy,M,-565,-74.625,36.8433,-565,114987.34,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt385,8/12/06,7Tt385hpl,PZ123036,2019,29.2183,-80.0367,August,2006,biopsy,F,-408,-80.0367,29.2183,-408,84720.16,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt413,7/19/04,OTtr58,JN944218,2019,33.6432,-75.9602,July,2004,biopsy,M,-1252,-75.9602,33.6432,-1252,132241.25,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt418,8/11/04,OTtr48,PZ123037,2019,31.044,-79.6575,August,2004,biopsy,F,-438,-79.6575,31.044,-438,155179.43,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt420,8/11/04,OTtr7,PZ123038,2019,30.78,-79.68,August,2004,biopsy,M,-553,-79.68,30.78,-553,161861.83,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt430,7/2/13,OTtr7,PZ123039,2019,39.1667,-72.25,July,2013,bycatch,F,-996,-72.25,39.1667,-996,178350.85,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt432,7/29/13,OTtr17,PZ123040,2019,37.5267,-74.8809,July,2013,biopsy,F,-32,-74.8809,37.5267,-32,61201.6,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt433,8/11/13,OTtr7,PZ123041,2019,37.504,-72.3454,August,2013,biopsy,F,-3202,-72.3454,37.504,-3202,259940.2,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt439,8/31/13,OTtr3,PZ123042,2019,33.2436,-77.842,August,2013,biopsy,F,-32,-77.842,33.2436,-32,78349.15,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,Backcross2,PRJNA1289198,Tursiops erebennus
7Tt455b,10/24/12,OTtr12,PZ123043,2018,34.2638,-75.7512,October,2012,biopsy,M,-684,-75.7512,34.2638,-684,87666.86,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
4Tt817,1/25/12,OTtr3,PZ123044,2018 (sent 4Tt817 DNA),30.2737,-80.3095,January,2012,biopsy,M,-45,-80.3095,30.2737,-45,101883.23,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt499,9/23/07,OTtr1,PZ123045,2019,33.7728,-76.4423,September,2007,biopsy,M,-264,-76.4423,33.7728,-264,106804.19,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt503,7/1/11,OTtr1,PZ123046,2018,33.4164,-76.7899,July,2011,biopsy,F,-283,-76.7899,33.4164,-283,123341.03,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt513,7/20/11,OTtr7,PZ123047,2018,31.467,-78.9247,July,2011,biopsy,M,-478,-78.9247,31.467,-478,165640.03,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt516,7/21/11,OTtr1,PZ123048,2019,31.4052,-79.5581,July,2011,biopsy,M,-288,-79.5581,31.4052,-288,135996.43,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt518,7/24/11,OTtr1,PZ123049,2019,30.112,-80.1618,July,2011,biopsy,M,-271,-80.1618,30.112,-271,110756.04,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt520,7/25/11,OTtr1,PZ123050,2018,29.3342,-79.8832,July,2011,biopsy,M,-647,-79.8832,29.3342,-647,103797,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt522,7/26/11,OTtr67,PZ123051,2019,28.9802,-80.007,July,2011,biopsy,F,-248,-80.007,28.9802,-248,71526.51,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt523,7/26/11,OTtr7,PZ123052,2019,28.6372,-79.6042,July,2011,biopsy,F,-794,-79.6042,28.6372,-794,93457.4,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt526,10/23/11,OTtr10,PZ123053,2018 & 2019,38.3711,-73.4826,October,2011,biopsy,F,-462,-73.4826,38.3711,-462,138559.32,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt527,7/18/13,OTtr13,PZ123054,2019,35.9056,-74.7193,July,2013,biopsy,F,-1397,-74.7193,35.9056,-1397,77510.95,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt532,9/11/13,OTtr6,PZ123055,2019,36.3274,-74.4607,September,2013,biopsy,F,-1998,-74.4607,36.3274,-1998,111847.53,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt533,9/12/13,OTtr1,PZ123056,2019,35.5875,-74.9051,September,2013,biopsy,F,-51,-74.9051,35.5875,-51,66341.45,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt537,7/28/16,OTtr1,PZ123057,2018,31.1311,-79.0439,July,2016,biopsy,F,-654,-79.0439,31.1311,-654,190907.23,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt538,8/3/16,OTtr2,PZ123058,2018,30.093,-79.9449,August,2016,biopsy,M,-513,-79.9449,30.093,-513,130905.83,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt540,8/3/16,OTtr1,PZ123059,2019,30.293,-80.1353,August,2016,biopsy,M,-247,-80.1353,30.293,-247,118760.22,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt554,10/4/13,OTtr1,PZ123060,2019,35.4388,-74.7418,October,2013,biopsy,F,-1540,-74.7418,35.4388,-1540,74256,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt556,4/11/14,GTtr20,PZ123061,2018,30.3774,-80.3591,April,2014,biopsy,M,-36,-80.3591,30.3774,-36,99492.28,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt557,4/12/14,GTtr20,PZ123062,2018 & 2019,30.3984,-80.1801,April,2014,biopsy,F,-112,-80.1801,30.3984,-112,116852.52,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt566,10/28/14,OTtr4,PZ123063,2019,30.4451,-80.4825,October,2014,biopsy,F,-40,-80.4825,30.4451,-40,89245.75,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,Backcross2,PRJNA1289198,Tursiops erebennus
7Tt568,4/23/15,OTtr3,PZ123064,2019,30.1785,-80.5234,April,2015,biopsy,M,-37,-80.5234,30.1785,-37,79644.45,Atlantic,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Atlantic,NA,PRJNA1289198,Tursiops erebennus
7Tt571,6/30/09,OTtr29,PZ123065,2019,40.3733,-67.1117,June,2009,biopsy,F,-1930,-67.1117,40.3733,-1930,261429.51,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
7Tt578,7/8/97,OTtr9,PZ123066,2019,39.59,-68.55,July,1997,biopsy,M,-2693,-68.55,39.59,-2693,223214.01,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
8Tt056,6/7/04,OTtr37,PZ123067,2019,28.3148,-87.4742,June,2004,biopsy,M,-2584,-87.4742,28.3148,-2584,190626.98,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,NA,PRJNA1289198,Tursiops truncatus
8Tt081,7/23/00,OTtr1,PZ123068,2019,29.0737,-87.0172,July,2000,biopsy,F,-725,-87.0172,29.0737,-725,143863.28,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,NA,PRJNA1289198,Tursiops truncatus
